Assay_Plate_Barcode,Plate_Map_Name
CPBroadPhenixNCP1,JUMP-MOA_compound_platemap
CPBroadPhenixNCP2,JUMP-MOA_compound_platemap
CPBroadPhenixNCP3,JUMP-MOA_compound_platemap
CPBroadPhenixNCP4,JUMP-MOA_compound_platemap
