Assay_Plate_Barcode,Plate_Map_Name
CPBroadPhenixC1PlaneP1,JUMP-MOA_compound_platemap
CPBroadPhenixC1PlaneP2,JUMP-MOA_compound_platemap
CPBroadPhenixC1PlaneP3,JUMP-MOA_compound_platemap
CPBroadPhenixC1PlaneP4,JUMP-MOA_compound_platemap
