Assay_Plate_Barcode,Plate_Map_Name
CP_Broad_Phenix_C_BIN1_P1,JUMP-MOA_compound_platemap
CP_Broad_Phenix_C_BIN1_P2,JUMP-MOA_compound_platemap
CP_Broad_Phenix_C_BIN1_P3,JUMP-MOA_compound_platemap
CP_Broad_Phenix_C_BIN1_P4,JUMP-MOA_compound_platemap
